UPC1, Item, Descrption, Cost, Price, Category, SubCategory, SubCategory2, SubCategory3, Vendor, GR, GC, VR, VC, Total Inventory
40000002219,3102,,$9.75 ,,,,,,,,,,,
40000002220,       D1289,,$24.50 ,,,,,,,,,,,
40000002221,       D1288,,$28.50 ,,,,,,,,,,,
40000002222,   C1218P122,,$27.50 ,,,,,,,,,,,
40000002223,       C1230,,$37.50 ,,,,,,,,,,,
40000002224,      TT1076,,$11.50 ,,,,,,,,,,,
40000002225,       T8034,,$15.50 ,,,,,,,,,,,
40000002226,5523,,$9.75 ,,,,,,,,,,,
40000002228,      E22240,,$12.25 ,,,,,,,,,,,
40000002229,      KT1282,,$15.00 ,,,,,,,,,,,
40000002230,      HT2203,,$17.25 ,,,,,,,,,,,
40000002231,       B6004,,$13.50 ,,,,,,,,,,,
40000002232,      AD6535,,$21.50 ,,,,,,,,,,,
40000002235,70748,,$4.25 ,,,,,,,,,,,
40000002236,22818,,$14.40 ,,,,,,,,,,,
40000002237,        PP20,,$8.75 ,,,,,,,,,,,
40000002238,     BED157B,,$28.25 ,,,,,,,,,,,
40000002239,     1589DRG,,$23.75 ,,,,,,,,,,,
40000002240,       M4708,,$35.00 ,,,,,,,,,,,
40000002244,7588,,$15.50 ,,,,,,,,,,,
40000002245,       TA526,,$15.00 ,,,,,,,,,,,
40000002246,     TV20701,,$22.75 ,,,,,,,,,,,
40000002247,       A9904,,$19.00 ,,,,,,,,,,,
40000002248,      L12341,,$22.75 ,,,,,,,,,,,
40000002249,       D3649,,$17.25 ,,,,,,,,,,,
40000002250,       T2324,,$22.25 ,,,,,,,,,,,
40000002251,       D3625,,$19.00 ,,,,,,,,,,,
40000002252,       BF101,,$26.75 ,,,,,,,,,,,
40000002253,       BF106,,$28.75 ,,,,,,,,,,,
40000002254,       CL418,,$29.50 ,,,,,,,,,,,
40000002255,       CS342,,$29.75 ,,,,,,,,,,,
40000002256,       FW106,,$32.50 ,,,,,,,,,,,
40000002257,       FW110,,$28.50 ,,,,,,,,,,,
40000002258,       SW208,,$25.50 ,,,,,,,,,,,
40000002259,66,,$30.65 ,,,,,,,,,,,
40000002260,4486,,$30.65 ,,,,,,,,,,,
40000002261,895,,$30.65 ,,,,,,,,,,,
40000002262,103,,$25.65 ,,,,,,,,,,,
40000002263,       BT06A,,$15.65 ,,,,,,,,,,,
40000002264,        BT01,,$10.65 ,,,,,,,,,,,
40000002265,        BT05,,$25.65 ,,,,,,,,,,,
40000002266,       M4220,Cuffed Cap Slv Sweater Vest,$40.00 ,,,,,,,,,,,
40000002267,       M4207,,$35.00 ,,,,,,,,,,,
40000002268,       M4215,,$40.00 ,,,,,,,,,,,
40000002270,      D14347,,$18.50 ,,,,,,,,,,,
40000002271,     IT10468,,$20.50 ,,,,,,,,,,,
40000002273,      EJ4007,,$21.50 ,,,,,,,,,,,
40000002274,       M1020,,$11.75 ,,,,,,,,,,,
40000002275,       T2334,,$13.75 ,,,,,,,,,,,
40000002276,     IT14363,,$15.00 ,,,,,,,,,,,
40000002277,       T1959,,$15.00 ,,,,,,,,,,,
40000002279,   DRWNT1119,,$25.50 ,,,,,,,,,,,
40000002280,   DRWNT2067,,$25.50 ,,,,,,,,,,,
40000002283,      HY3288,,$30.75 ,,,,,,,,,,,
40000002284,13185,,$47.75 ,,,,,,,,,,,
40000002285,        786A,,$35.75 ,,,,,,,,,,,
40000002286,        BHL2,,$13.25 ,,,,,,,,,,,
40000002287,   BHL02Plus,,$14.75 ,,,,,,,,,,,
40000002288,      8020AA,,$35.75 ,,,,,,,,,,,
40000002289,       C1242,Cold Shoulder Tunic,$27.75 ,,,,,,,,,,,
40000002290,   , Asymetrical Tunic ,0,58, Apparel , Top ,  ,  ,  ,0,1,0,0,1
40000002290,       C1389,Asymetrical Tunic,$27.75 ,,,,,,,,,,,
40000002291,        TB40,,$14.00 ,,,,,,,,,,,
40000002292,       P3326,,$18.25 ,,,,,,,,,,,
40000002293,     KD12028,,$20.25 ,,,,,,,,,,,
40000002295,      CST551,,$19.00 ,,,,,,,,,,,
40000002297,      V14807,,$18.25 ,,,,,,,,,,,
40000002298,     SL41242,,$14.00 ,,,,,,,,,,,
40000002299,     SL43736,,$17.25 ,,,,,,,,,,,
40000002300,      AT3989,,$11.75 ,,,,,,,,,,,
40000002301,      5422MF,,$10.50 ,,,,,,,,,,,
40000002302,     ID14160,,$20.50 ,,,,,,,,,,,
40000002303,       D9020,,$8.00 ,,,,,,,,,,,
40000002304,     JJK7015,,$24.50 ,,,,,,,,,,,
40000002307,     TB125RJ,,$10.25 ,,,,,,,,,,,
40000002308,      3523MF,,$18.00 ,,,,,,,,,,,
40000002309,      AT1635,,$16.25 ,,,,,,,,,,,
40000002310,     ID14330,,$16.75 ,,,,,,,,,,,
40000002311,     ID14312,,$15.75 ,,,,,,,,,,,
40000002312,      LT1337,,$12.75 ,,,,,,,,,,,
40000002313,       C1308,,$25.75 ,,,,,,,,,,,
40000002316,       DH048,,$24.75 ,,,,,,,,,,,
40000002317,      PD1683,,$13.00 ,,,,,,,,,,,
40000002318,      BQ1004,,$6.75 ,,,,,,,,,,,
40000002320,      5520MF,,$12.50 ,,,,,,,,,,,
40000002321,      5473MF,,$7.25 ,,,,,,,,,,,
40000002322,     ID10540,,$17.25 ,,,,,,,,,,,
40000002323,     ID14436,,$16.75 ,,,,,,,,,,,
40000002324,      T114MF,,$10.25 ,,,,,,,,,,,
40000002325,2167,,$13.50 ,,,,,,,,,,,
40000002326,       CV058,,$25.75 ,,,,,,,,,,,
40000002327,        T226,,$17.75 ,,,,,,,,,,,
40000002328,      BA1958,,$16.75 ,,,,,,,,,,,
40000002329,      BA2170,,$19.75 ,,,,,,,,,,,
40000002330,1567,,$14.75 ,,,,,,,,,,,
40000002331,996,,$22.75 ,,,,,,,,,,,
40000002332,     ID14311,,$18.75 ,,,,,,,,,,,
40000002333,      OD6501,,$18.00 ,,,,,,,,,,,
40000002334,       T9399,,$11.50 ,,,,,,,,,,,
40000002335,      MT8570,,$15.00 ,,,,,,,,,,,
40000002336,     HT14408,,$13.75 ,,,,,,,,,,,
40000002337,     HD14424,,$13.75 ,,,,,,,,,,,
40000002338,      T107MF,,$10.25 ,,,,,,,,,,,
40000002339,      ST1408,,$13.75 ,,,,,,,,,,,
40000002341,      T11060,,$15.00 ,,,,,,,,,,,
40000002342,      IJA038,,$13.75 ,,,,,,,,,,,
40000002343,     KD50368,,$19.25 ,,,,,,,,,,,
40000002344,      ST1559,,$12.50 ,,,,,,,,,,,
40000002345,      AT3538,,$11.50 ,,,,,,,,,,,
40000002346,      LT1333,,$10.25 ,,,,,,,,,,,
40000002347,      LT1323,,$14.00 ,,,,,,,,,,,
40000002348,       T2637,,$17.25 ,,,,,,,,,,,
40000002349,   BBQ163011,,$19.25 ,,,,,,,,,,,
40000002350,  BBQE500163,,$14.50 ,,,,,,,,,,,
40000002351,    BBQF1769,,$14.25 ,,,,,,,,,,,
40000002352,    BBQL2965,,$17.25 ,,,,,,,,,,,
40000002353,    BBQY0009,,$16.25 ,,,,,,,,,,,
40000002355,    BBTM1230,,$25.25 ,,,,,,,,,,,
40000002356,    BBZL2999,,$15.50 ,,,,,,,,,,,
40000002357,   BBT168043,,$23.25 ,,,,,,,,,,,
40000002358,      NP5057,,$16.25 ,,,,,,,,,,,
40000002359,       D1583,,$18.00 ,,,,,,,,,,,
40000002360,      D5859B,,$18.00 ,,,,,,,,,,,
40000002361,       T5726,,$14.00 ,,,,,,,,,,,
40000002362,     NKT5101,,$13.50 ,,,,,,,,,,,
40000002363,      T33548,,$14.00 ,,,,,,,,,,,
40000002364,     MP80103,,$9.50 ,,,,,,,,,,,
40000002365,      P58610,,$8.50 ,,,,,,,,,,,
40000002366,       JS556,,$11.50 ,,,,,,,,,,,
40000002367,      MT8224,,$17.00 ,,,,,,,,,,,
40000002368,      OT1536,,$13.75 ,,,,,,,,,,,
40000002369,       T1830,,$12.75 ,,,,,,,,,,,
40000002370,       T7894,,$11.75 ,,,,,,,,,,,
40000002371,       M1010,,$7.25 ,,,,,,,,,,,
40000002372,     A411114,,$13.00 ,,,,,,,,,,,
40000002373, B2000Animal,,$10.50 ,,,,,,,,,,,
40000002374,    B2000PRT,,$10.50 ,,,,,,,,,,,
40000002375,        B241,,$9.50 ,,,,,,,,,,,
40000002376,       T2071,,$15.75 ,,,,,,,,,,,
40000002377,      ST6373,,$12.75 ,,,,,,,,,,,
40000002378,      T13831,,$12.25 ,,,,,,,,,,,
40000002379,       D1606,,$14.75 ,,,,,,,,,,,
40000002380,      AT1671,,$18.75 ,,,,,,,,,,,
40000002381,       T151A,,$20.75 ,,,,,,,,,,,
40000002382,        T165,,$19.00 ,,,,,,,,,,,
40000002383,     HT15020,,$12.00 ,,,,,,,,,,,
40000002384,    D1405164,,$18.00 ,,,,,,,,,,,
40000002385,      T14188,,$13.00 ,,,,,,,,,,,
40000002386,       OD745,,$17.75 ,,,,,,,,,,,
40000002387,       TB133,,$12.75 ,,,,,,,,,,,
40000002388,       A9952,,$14.50 ,,,,,,,,,,,
40000002389,       C7091,,$15.50 ,,,,,,,,,,,
40000002390,       C7204,,$14.50 ,,,,,,,,,,,
40000002391,       D2331,,$21.50 ,,,,,,,,,,,
40000002393,     1591DRB,,$20.50 ,,,,,,,,,,,
40000002394,     ID12482,,$13.75 ,,,,,,,,,,,
40000002395,      ID9764,,$12.50 ,,,,,,,,,,,
40000002396,      T2107F,,$14.25 ,,,,,,,,,,,
40000002397,       M1705,,$35.50 ,,,,,,,,,,,
40000002398,       M1517,,$35.50 ,,,,,,,,,,,
40000002399,       M1518,,$35.50 ,,,,,,,,,,,
40000002400,       M1703,,$28.00 ,,,,,,,,,,,
40000002401,       D3107,,$14.70 ,,,,,,,,,,,
40000002402,       T7926,,$10.50 ,,,,,,,,,,,
40000002403,     HD12451,,$13.75 ,,,,,,,,,,,
40000002404,     HD10659,,$13.75 ,,,,,,,,,,,
40000002405,     HD12321,,$13.75 ,,,,,,,,,,,
40000002406,     ID12999,,$13.75 ,,,,,,,,,,,
40000002407,      D10372,,$13.75 ,,,,,,,,,,,
40000002408,     LT22185,,$15.50 ,,,,,,,,,,,
40000002409,       T2342,,$11.75 ,,,,,,,,,,,
40000002410,      RD9350,,$16.75 ,,,,,,,,,,,
40000002411,      IK5893,,$15.75 ,,,,,,,,,,,
40000002412,      8215RS,,$9.50 ,,,,,,,,,,,
40000002413,      8223RS,,$10.00 ,,,,,,,,,,,
40000002414,      2057RS,,$7.00 ,,,,,,,,,,,
40000002415,      2211RS,,$8.25 ,,,,,,,,,,,
40000002416,       M2684,,$35.00 ,,,,,,,,,,,
40000002417,       M2673,,$37.50 ,,,,,,,,,,,
40000002418,   ,  ,0,74,  ,  ,  ,  ,  ,0,1,0,0,1
40000002418,       M2674,,$37.50 ,,,,,,,,,,,
40000002419,       M2682,,$37.50 ,,,,,,,,,,,
40000002420,   ,  ,0,64,  ,  ,  ,  ,  ,1,1,0,0,2
40000002420,       M2638,,$32.50 ,,,,,,,,,,,
40000002421,1531,,$15.00 ,,,,,,,,,,,
40000002422,      5522MF,,$14.50 ,,,,,,,,,,,
40000002423,      ST1351,,$10.50 ,,,,,,,,,,,
40000002424,     KT14079,,$17.00 ,,,,,,,,,,,
40000002425,     KT33021,,$17.00 ,,,,,,,,,,,
40000002426,     BBGS441,,$24.90 ,,,,,,,,,,,
40000002427,    BBQ80367,,$15.90 ,,,,,,,,,,,
40000002428,    BBQS0323,,$25.50 ,,,,,,,,,,,
40000002429,    BBT80421,,$16.50 ,,,,,,,,,,,
40000002430,   BBTLF0005,,$25.50 ,,,,,,,,,,,
40000002431,    BBZD0021,,$24.50 ,,,,,,,,,,,
40000002432,      Tony33,,$12.75 ,,,,,,,,,,,
40000002433,       M2671,,$37.50 ,,,,,,,,,,,
40000002434,       M1402,,$35.00 ,,,,,,,,,,,
40000002435,       M1412,,$35.00 ,,,,,,,,,,,
40000002436,614065,,$13.00 ,,,,,,,,,,,
40000002437,       B1151,,$13.00 ,,,,,,,,,,,
40000002438,     KT21019,,$16.25 ,,,,,,,,,,,
40000002439,       OD577,,$17.75 ,,,,,,,,,,,
40000002440,       T2638,,$15.75 ,,,,,,,,,,,
40000002441,       T4547,,$14.50 ,,,,,,,,,,,
40000002442,      IS100A,,$15.00 ,,,,,,,,,,,
40000002443,       C1272,,$34.75 ,,,,,,,,,,,
40000002444,3120032,,$12.00 ,,,,,,,,,,,
40000002445,      OD7453,,$17.75 ,,,,,,,,,,,
40000002446,       D2962,,$22.25 ,,,,,,,,,,,
40000002447,17535,,$11.75 ,,,,,,,,,,,
40000002448,5490,,$9.75 ,,,,,,,,,,,
40000002449,       M1114,,$35.00 ,,,,,,,,,,,
40000002450,       M1103,,$35.00 ,,,,,,,,,,,
40000002451,       M1104,,$40.00 ,,,,,,,,,,,
40000002452,       T2429,,$17.75 ,,,,,,,,,,,
40000002453,     ID14903,,$19.25 ,,,,,,,,,,,
40000002454,       T9341,,$11.50 ,,,,,,,,,,,
40000002455,       T1029,,$4.75 ,,,,,,,,,,,
40000002456,       2462B,,$12.75 ,,,,,,,,,,,
40000002457,     NT15715,,$15.75 ,,,,,,,,,,,
40000002458,     ID14811,,$18.75 ,,,,,,,,,,,
40000002459,       T2408,,$10.75 ,,,,,,,,,,,
40000002460,       T2412,,$11.25 ,,,,,,,,,,,
40000002461,      IT1497,,$16.25 ,,,,,,,,,,,
40000002462,      T9580C,,$13.00 ,,,,,,,,,,,
40000002463,       BF102,,$26.75 ,,,,,,,,,,,
40000002464,       CS303,,$27.75 ,,,,,,,,,,,
40000002465,       BW108,,$30.75 ,,,,,,,,,,,
40000002466,760018,,$6.00 ,,,,,,,,,,,
40000002467,     ID14580,,$19.50 ,,,,,,,,,,,
40000002468,      LT1419,,$12.75 ,,,,,,,,,,,
40000002469,      HD1469,,$13.75 ,,,,,,,,,,,
40000002470,59174,,$23.50 ,,,,,,,,,,,
40000002471,   ST81LMQQ6,,$16.50 ,,,,,,,,,,,
40000002472,   ST81MLRC5,,$16.50 ,,,,,,,,,,,
40000002473,70506869,,$18.50 ,,,,,,,,,,,
40000002474,70506554,,$18.50 ,,,,,,,,,,,
40000002475,   ST81G4QZ2,,$16.50 ,,,,,,,,,,,
40000002476,54152,,$26.50 ,,,,,,,,,,,
40000002477,51042,,$13.50 ,,,,,,,,,,,
40000002478,      51046A,,$13.50 ,,,,,,,,,,,
40000002479,   ST81LMRC5,,$16.50 ,,,,,,,,,,,
40000002480,    R2X14841,,$14.50 ,,,,,,,,,,,
40000002481,      FM3828,,$12.50 ,,,,,,,,,,,
40000002482,   NR81HSRJ5,,$19.50 ,,,,,,,,,,,
40000002483,   ST81LMRE6,,$16.50 ,,,,,,,,,,,
40000002484,55007,,$23.50 ,,,,,,,,,,,
40000002485,54160,,$23.50 ,,,,,,,,,,,
40000002486,53152,,$18.50 ,,,,,,,,,,,
40000002487,   E5A02FG83,,$16.50 ,,,,,,,,,,,
40000002488,   E2F91FG83,,$15.50 ,,,,,,,,,,,
40000002489,   E5A10A488,,$16.50 ,,,,,,,,,,,
40000002490,66241480,,$12.50 ,,,,,,,,,,,
40000002491,       6533A,,$12.50 ,,,,,,,,,,,
40000002492,      51024A,,$13.50 ,,,,,,,,,,,
40000002493,   NR81HSRJ6,,$19.50 ,,,,,,,,,,,
40000002494,       E6C63,,$20.50 ,,,,,,,,,,,
40000002495,    7881022C,,$14.50 ,,,,,,,,,,,
40000002496,   C1422P169,,$29.75 ,,,,,,,,,,,
40000002497,   C1218P160,,$27.75 ,,,,,,,,,,,
40000002498,       C769S,,$25.50 ,,,,,,,,,,,
40000002499,21,,$15.75 ,,,,,,,,,,,
40000002500,75,,$15.75 ,,,,,,,,,,,
40000002501,8439,,$16.75 ,,,,,,,,,,,
40000002502,80421,,$16.75 ,,,,,,,,,,,
40000002503,532,,$24.75 ,,,,,,,,,,,
40000002504,7405,,$24.75 ,,,,,,,,,,,
40000002505,80321,,$23.75 ,,,,,,,,,,,
40000002506,73267,,$20.75 ,,,,,,,,,,,
40000002507,4281,,$20.75 ,,,,,,,,,,,
40000002508,4217,,$20.75 ,,,,,,,,,,,
40000002509,1216,,$22.75 ,,,,,,,,,,,
40000002510,61491,,$22.75 ,,,,,,,,,,,
40000002511,   ,  ,0,42,  ,  ,  ,  ,  ,0,1,0,0,1
40000002511,1750,,$18.75 ,,,,,,,,,,,
40000002512,1442,,$16.75 ,,,,,,,,,,,
40000002513,2212,,$9.50 ,,,,,,,,,,,
40000002514,   25B01F168,,$12.75 ,,,,,,,,,,,
40000002515,       X2731,,$6.75 ,,,,,,,,,,,
40000002516,     T185143,,$10.50 ,,,,,,,,,,,
40000002517,       T2195,,$10.00 ,,,,,,,,,,,
40000002518,36008,,$16.50 ,,,,,,,,,,,
40000002519,   6F302BB12,,$21.50 ,,,,,,,,,,,
40000002520,       9204N,,$12.50 ,,,,,,,,,,,
40000002521,      51157A,,$12.50 ,,,,,,,,,,,
40000002522,       SM129,,$14.00 ,,,,,,,,,,,
40000002523,500203,,$16.25 ,,,,,,,,,,,
40000002524,     ID14621,,$18.75 ,,,,,,,,,,,
40000002525,     ID14991,,$18.75 ,,,,,,,,,,,
40000002526,     ID14789,,$15.75 ,,,,,,,,,,,
40000002527,     T1921VM,,$12.75 ,,,,,,,,,,,
40000002528,     HD12300,,$17.00 ,,,,,,,,,,,
40000002529,      DR3863,,$16.50 ,,,,,,,,,,,
40000002530,      DR5492,,$20.25 ,,,,,,,,,,,
40000002531,      DR5174,,$19.50 ,,,,,,,,,,,
40000002532,      FT4014,,$30.75 ,,,,,,,,,,,
40000002533,      SE8844,,$19.50 ,,,,,,,,,,,
40000002534,      SE8843,,$19.50 ,,,,,,,,,,,
40000002535,      SE8813,,$12.50 ,,,,,,,,,,,
40000002536,      SE8802,,$12.50 ,,,,,,,,,,,
40000002537,      SE9046,,$8.00 ,,,,,,,,,,,
40000002538,      SE8807,,$8.00 ,,,,,,,,,,,
40000002539,      SE8810,,$12.50 ,,,,,,,,,,,
40000002540,      SE8836,,$11.50 ,,,,,,,,,,,
40000002541,      SE8860,,$12.50 ,,,,,,,,,,,
40000002542,      SE8971,,$12.50 ,,,,,,,,,,,
40000002543,      SE8814,,$12.50 ,,,,,,,,,,,
40000002544,      SE8822,,$12.50 ,,,,,,,,,,,
40000002545,44218,,$9.25 ,,,,,,,,,,,
40000002546,      T14280,,$14.50 ,,,,,,,,,,,
40000002547,     IT14916,,$12.50 ,,,,,,,,,,,
40000002548,      D13061,,$22.25 ,,,,,,,,,,,
40000002549,41669,,$9.25 ,,,,,,,,,,,
40000002550,        R314,,$26.00 ,,,,,,,,,,,
40000002551,   ,  ,0,35,  ,  ,  ,  ,  ,3,1,0,0,4
40000002551,       DR273,,$13.25 ,,,,,,,,,,,
40000002552,       6F303,,$22.25 ,,,,,,,,,,,
40000002553,211062,,$18.25 ,,,,,,,,,,,
40000002554,       8038B,,$13.25 ,,,,,,,,,,,
40000002555,   5FR01911P,,$13.25 ,,,,,,,,,,,
40000002556,   5FR01908P,,$13.25 ,,,,,,,,,,,
40000002557,    5FW01909,,$13.25 ,,,,,,,,,,,
40000002558,70651,,$17.25 ,,,,,,,,,,,
40000002559,       B1441,,$13.75 ,,,,,,,,,,,
40000002560,      5538MF,,$9.50 ,,,,,,,,,,,
40000002561,      T83366,,$15.50 ,,,,,,,,,,,
40000002562,      JT3877,,$12.75 ,,,,,,,,,,,
40000002563,       T2664,,$16.75 ,,,,,,,,,,,
40000002564,     TN16004,,$18.00 ,,,,,,,,,,,
40000002565,830,,$14.50 ,,,,,,,,,,,
40000002566,       BEL01,,$25.75 ,,,,,,,,,,,
40000002567,         A33,,$30.75 ,,,,,,,,,,,
40000002568,   ,  ,0,26,  ,  ,  ,  ,  ,0,1,0,0,1
40000002568,       D2297,,$10.50 ,,,,,,,,,,,
40000002569,       T2485,,$19.00 ,,,,,,,,,,,
40000002570,      D50318,,$21.00 ,,,,,,,,,,,
40000002571,      IT5065,,$16.25 ,,,,,,,,,,,
40000002572,     HT15493,,$11.00 ,,,,,,,,,,,
40000002573,     BQMD111,,$16.50 ,,,,,,,,,,,
40000002574,    SK151209,,$10.50 ,,,,,,,,,,,
40000002575,      DR5458,,$18.50 ,,,,,,,,,,,
40000002576,       T9823,,$14.50 ,,,,,,,,,,,
40000002577,4986,,$9.50 ,,,,,,,,,,,
40000002578,15468,,$10.50 ,,,,,,,,,,,
40000002579,       T2154,,$16.00 ,,,,,,,,,,,
40000002580,       B1585,,$13.00 ,,,,,,,,,,,
40000002581,      AT2020,,$19.00 ,,,,,,,,,,,
40000002582,      EC3100,,$17.50 ,,,,,,,,,,,
40000002583,     NE02500,,$13.50 ,,,,,,,,,,,
40000002584,       EX001,,$4.50 ,,,,,,,,,,,
40000002585,       EX901,,$4.50 ,,,,,,,,,,,
40000002586,511316,,$24.50 ,,,,,,,,,,,
40000002587,       HM002,,$12.50 ,,,,,,,,,,,
40000002588,       O0204,,$26.50 ,,,,,,,,,,,
40000002589,        U007,,$15.50 ,,,,,,,,,,,
40000002590,       M2562,,$26.50 ,,,,,,,,,,,
40000002591,       T7540,,$26.50 ,,,,,,,,,,,
40000002592,    Z0010Q77,,$25.50 ,,,,,,,,,,,
40000002593,      D12501,,$12.00 ,,,,,,,,,,,
40000002594,      AT1540,,$12.50 ,,,,,,,,,,,
40000002595,65763,,$7.25 ,,,,,,,,,,,
40000002596,      A40180,,$8.50 ,,,,,,,,,,,
40000002597,9030,,$6.00 ,,,,,,,,,,,
40000002598,4509,,$8.75 ,,,,,,,,,,,
40000002599,       T2148,,$13.75 ,,,,,,,,,,,
40000002600,        A722,,$13.00 ,,,,,,,,,,,
40000002601,     ID15136,,$18.75 ,,,,,,,,,,,
40000002602,       B1498,,$13.00 ,,,,,,,,,,,
40000002603,       B1560,,$13.00 ,,,,,,,,,,,
40000002604,     ID14836,,$14.50 ,,,,,,,,,,,
40000002605,      ID6090,,$17.50 ,,,,,,,,,,,
40000002606,       M3442,,$13.00 ,,,,,,,,,,,
40000002607,     ID15222,,$18.75 ,,,,,,,,,,,
40000002608,   DRSUN0913,,$25.50 ,,,,,,,,,,,
40000002609,   DRSUN1962,,$25.50 ,,,,,,,,,,,
40000002610,       P7008,,$13.50 ,,,,,,,,,,,
40000002611,       T2170,,$18.75 ,,,,,,,,,,,
40000002612,      5552MF,,$10.50 ,,,,,,,,,,,
40000002613,      4842VM,,$7.25 ,,,,,,,,,,,
40000002614,      LD1266,,$16.75 ,,,,,,,,,,,
40000002615,70192,,$13.00 ,,,,,,,,,,,
40000002616,      SD1759,,$20.50 ,,,,,,,,,,,
40000002617,   F4011NK45,,$19.25 ,,,,,,,,,,,
40000002618,   F4200FK26,,$20.25 ,,,,,,,,,,,
40000002619,   F4213FK21,,$17.25 ,,,,,,,,,,,
40000002620,   C1432P168,,$29.75 ,,,,,,,,,,,
40000002621,       C1431,Two Pocket Tunic,$29.75 ,,,,,,,,,,,
40000002622,   C1431P162,,$29.75 ,,,,,,,,,,,
40000002623,   DRSUN1865,,$25.50 ,,,,,,,,,,,
40000002624,    DRTDR058,,$25.50 ,,,,,,,,,,,
40000002626,   DRSUN1859,,$25.50 ,,,,,,,,,,,
40000002627,   DRSUN2120,,$23.50 ,,,,,,,,,,,
40000002628,      VC1493,,$14.00 ,,,,,,,,,,,
40000002629,15183,,$14.25 ,,,,,,,,,,,
40000002630,4600,,$19.50 ,,,,,,,,,,,
40000002631,      T2159A,,$13.75 ,,,,,,,,,,,
40000002632,       TK872,,$11.75 ,,,,,,,,,,,
40000002633,       R2446,,$15.50 ,,,,,,,,,,,
40000002634,       FC101,,$25.50 ,,,,,,,,,,,
40000002635,        H303,,$20.50 ,,,,,,,,,,,
40000002636,       CT130,,$22.50 ,,,,,,,,,,,
40000002637,       CT131,,$22.50 ,,,,,,,,,,,
40000002638,       CS109,,$24.50 ,,,,,,,,,,,
40000002639,       BC130,,$11.00 ,,,,,,,,,,,
40000002640,       SC116,,$18.00 ,,,,,,,,,,,
40000002641,       SC115,,$18.50 ,,,,,,,,,,,
40000002642,      DR5834,,$20.25 ,,,,,,,,,,,
40000002643,    DC20085B,,$7.25 ,,,,,,,,,,,
40000002644,    WT13117A,,$5.00 ,,,,,,,,,,,
40000002645,     304646T,,$9.00 ,,,,,,,,,,,
40000002646,     31012AD,,$14.25 ,,,,,,,,,,,
40000002647,       3849T,,$14.75 ,,,,,,,,,,,
40000002648,      IT192A,,$8.50 ,,,,,,,,,,,
40000002649,    SOFIANA3,,$15.00 ,,,,,,,,,,,
40000002650,       TORS8,,$8.75 ,,,,,,,,,,,
40000002651,      TRIED6,,$15.75 ,,,,,,,,,,,
40000002652,    T829H523,,$13.50 ,,,,,,,,,,,
40000002653,     HD12721,,$20.50 ,,,,,,,,,,,
40000002654,     ID12637,,$18.75 ,,,,,,,,,,,
40000002655,      HT2338,,$13.75 ,,,,,,,,,,,
40000002656,     HT12103,,$8.75 ,,,,,,,,,,,
40000002657,      5481MF,,$7.50 ,,,,,,,,,,,
40000002658,      AB1919,,$11.75 ,,,,,,,,,,,
40000002659,       F002L,,$11.90 ,,,,,,,,,,,
40000002660,       M0021,,$15.90 ,,,,,,,,,,,
40000002661,168065,,$25.50 ,,,,,,,,,,,
40000002662,      LF1524,,$10.90 ,,,,,,,,,,,
40000002663,     TPT2054,,$17.50 ,,,,,,,,,,,
40000002664,        F001,,$11.50 ,,,,,,,,,,,
40000002665,       WA018,,$18.90 ,,,,,,,,,,,
40000002666,    BLCARDI1,,$15.95 ,,,,,,,,,,,
40000002667,      BLHB12,,$23.50 ,,,,,,,,,,,
40000002668,      BLHB17,,$13.95 ,,,,,,,,,,,
40000002669,       BLHB5,,$22.50 ,,,,,,,,,,,
40000002670,   ,  ,0,20,  ,  ,  ,  ,  ,0,1,0,0,1
40000002670,    BRDWRP4A,,$9.85 ,,,,,,,,,,,
40000002671,   ,  ,0,64,  ,  ,  ,  ,  ,0,1,0,0,1
40000002671,       M2687,,$32.50 ,,,,,,,,,,,
40000002672,       M2683,,$27.50 ,,,,,,,,,,,
40000002673,       M2697,,$30.00 ,,,,,,,,,,,
40000002674,       M2688,,$32.50 ,,,,,,,,,,,
40000002675,       M2694,,$32.50 ,,,,,,,,,,,
40000002676,       M2695,,$37.50 ,,,,,,,,,,,
40000002677,       M2698,,$32.50 ,,,,,,,,,,,
40000002678,6274174,,$23.75 ,,,,,,,,,,,
40000002679,8433824,,$25.75 ,,,,,,,,,,,
40000002680,       CO060,,$19.00 ,,,,,,,,,,,
40000002681,       T151S,,$19.00 ,,,,,,,,,,,
40000002682,        T241,,$19.00 ,,,,,,,,,,,
40000002683,     CCD2680,,$5.00 ,,,,,,,,,,,
40000002684,    CCD40029,,$8.00 ,,,,,,,,,,,
40000002685,       H0379,,$8.00 ,,,,,,,,,,,
40000002686,     CCD3270,,$6.00 ,,,,,,,,,,,
40000002687,     DD45735,,$12.00 ,,,,,,,,,,,
40000002688,     DD47722,,$11.75 ,,,,,,,,,,,
40000002689,     DD47659,,$13.50 ,,,,,,,,,,,
40000002690,     DD38543,,$17.00 ,,,,,,,,,,,
40000002691,     DD45736,,$12.00 ,,,,,,,,,,,
40000002692,      3087VM,,$12.75 ,,,,,,,,,,,
40000002693,      D70881,,$18.25 ,,,,,,,,,,,
40000002694,       R2399,,$13.75 ,,,,,,,,,,,
40000002695,       TK852,,$10.50 ,,,,,,,,,,,
40000002696,       TK591,,$13.00 ,,,,,,,,,,,
40000002697,     ID12689,,$18.00 ,,,,,,,,,,,
40000002698,    RP4004MF,,$14.75 ,,,,,,,,,,,
40000002699,     ID15369,,$20.00 ,,,,,,,,,,,
