UPC1, Item, Descrption, Price, Cost, Category, SubCategory, SubCategory2, SubCategory3, Vendor, Gigis-Raleigh, Gigis-Cary, Violet-Rareigh, Violet-Cary, Total Inventory
40000004384 ,       G20948 ,  Young At Heart Gauze Strappy T  , 75 , $34.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 3 , 3 , 6
40000004385 ,      CNS1003 ,  Young At Heart Bralette  , 24 , $11.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 3 , 5
40000004386 ,        L1120 ,  Fidelity Mila Crop  , 245 , $108.00  ,  Apparel  ,  Bottom  ,  Crop  ,    ,  Fidelity   , 0 , 0 , 0 , 2 , 2
40000004387 , 1018 ,  Fidelity Axl Crop  , 189 , $85.00  ,  Apparel  ,  Bottom  ,  Crop  ,    ,  Fidelity   , 0 , 0 , 0 , 5 , 5
40000004388 ,        L1075 ,  Fidelity Heatherette Jacket  , 245 , $116.00  ,  Apparel  ,  Top  ,  Jacket  ,  Denim  ,    , 0 , 0 , 0 , 2 , 2
40000004389 , 287011 ,  Mamie Ruth Sunday Ticket Tee  , 59 , $27.00  ,  Apparel  ,  Top  ,  Tshirt  ,    ,  Mamie Ruth  , 0 , 0 , 1 , 4 , 5
40000004390 ,      DW5813L ,  Wishlist Loose Front Tunic  , 48 , $18.95  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000004392 ,      DW7451E ,  Wishlist Loose Front Tunic  , 39 , $15.95  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000004393 ,       TK420E ,  Wishlist V-Neck Top  , 39 , $13.95  ,  Apparel  ,  Top  ,    ,    ,    , 5 , 1 , 0 , 0 , 6
40000004394 ,      TW5881S ,  Wishlist Basic Ruffled Hem Top  , 34 , $13.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000004395 ,      TW7724E ,  Wishlist Strappy Back Top  , 39 , $14.95  ,  Apparel  ,  Top  ,    ,    ,    , 7 , 1 , 0 , 0 , 8
40000004396 ,       NL2542 ,  Level 99 Wide Leg  , 119 , $53.99  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 8 , 10 , 18
40000004397 ,       T10018 ,  Tart Water Tara Dress  , 142 , $64.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 1 , 3
40000004398 ,      T100181 ,  Tart Rainbow Tara Dress  , 142 , $64.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40000004399 ,       T10369 ,  Tart Henrietta Dress  , 149 , $68.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 2 , 5
40000004400 ,       T10386 ,  Tart Jill Dress  , 162 , $74.00  ,  Apparel   ,  Dress  ,    ,    ,  Tart Collection   , 0 , 0 , 2 , 2 , 4
40000004401 ,        T6542 ,  Tart Susannah Top  , 105 , $48.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 4 , 6
40000004402 ,        T6550 ,  Tart Flora Top  , 105 , $48.00  ,  Apparel   ,  Top  ,  Shirt  ,  Sleeveless  ,  Tart Collection   , 0 , 0 , 1 , 2 , 3
40000004403 ,        T6556 ,  Tart Olympia Top  , 119 , $54.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 3 , 6
40000004404 ,        T7298 ,  Tart Adalyn Pant  , 127 , $58.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 0 , 3
40000004405 ,       T7298B ,  Tart Adalyn Pant  , 127 , $58.00  ,  Apparel  ,  Bottom  ,  Crop  ,    ,  Tart Collection  , 0 , 0 , 1 , 5 , 6
40000004406 ,        T9561 ,  Tart Olga Blazer  , 149 , $68.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 1 , 2
40000004407 ,      52214-N ,  Navy Multi JKT  , 75 , $30.95  ,  Apparel  ,  Top  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004408 ,      7G143-R ,  Rust Combo  , 49 , $20.95  ,  Apparel  ,  Top  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000004409 ,     7G144-BL ,  Blk/Rust Cardi  , 49 , $19.95  ,  Apparel  ,  Top  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000004410 ,    C7F100-BL ,  Blk Open Cardi  , 49 , $18.95  ,  Apparel  ,  Top  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000004411 ,     J2S19234 ,  Fringe Vest  , 49 , $17.95  ,  Apparel  ,  Top  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004412 ,      RP41095 ,  4EverYoung  , 74 , $29.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40000004413 ,       R20980 ,  4EverYoung  , 59 , $24.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 2 , 2 , 4
40000004414 ,     OB519393 ,  Free People Grey/Pink  , 68 , $31.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 1 , 2
40000004415 ,     OB531984 ,  Free People Black Combo Dress  , 88 , $40.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 5 , 6
40000004416 ,     OB527311 ,  Free People Ivory Top  , 128 , $58.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 1 , 5 , 6
40000004417 ,     OB521805 ,  Free People Black/Green  , 68 , $31.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 5 , 2 , 7
40000004418 ,      JB00261 ,  Mid Rise Cargo  , 228 , - ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 5 , 8 , 13
40000004419 ,      ER35212 ,  ganz  , 12 , $4.00  ,  Accessory   ,    ,    ,    ,    , 3 , 0 , 0 , 0 , 3
40000004420 ,      ER41764 ,  ganz  , 39 , $12.00  ,  Accessory  ,    ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000004421 ,      ER41765 ,  ganz  , 12 , $3.50  ,  Accessory  ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000004422 ,      ER44345 ,  Ganz  , 26 , $9.00  ,  Accessory  ,    ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000004423 ,         RV37 ,  Hard Tail Street-easy Dress  , 105 , $48.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004424 ,         RV35 , Hard Tail Papaya Sleeved Shirt Tunic , 62 , $28.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004425 ,        SIR23 ,  Hard Tail TRC1 T Back T  , 86 , $39.00  ,  Apparel  ,  Top  ,    ,    ,  Hard Tail   , 0 , 0 , 2 , 1 , 3
40000004426 ,         RV38 , Hard Tail Electric Flat Waist Capri , 84 , $38.00  ,  Apparel  ,  Bottom  ,    ,    ,    , 0 , 0 , 1 , 1 , 2
40000004427 ,        SIR25 ,  Hard Tail Linen Scoop Back Cre  , 64 , $29.00  ,  Apparel  ,  Top  ,    ,    ,  Hard Tail   , 0 , 0 , 3 , 4 , 7
40000004428 ,    SIR23SEAF ,  Hard Tail Sea Foam T Back  , 69 , $31.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 4 , 4 , 8
40000004429 ,        BEM31 ,  Hard Tail Split Back slouchy  , 115 , $52.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 4 , 3 , 7
40000004430 ,     RV12HAL1 ,  Hard Tail Horizontal Crop  , 89 , $40.00  ,  Apparel  ,  Bottom  ,    ,    ,    , 0 , 0 , 4 , 1 , 5
40000004431 ,   CHEV02DLZ2 ,  Hard Tail Slouchy T  , 89 , $40.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 2 , 1 , 3
40000004432 ,     OB522611 ,  Sweet Tennessee Dress  , 148 , $67.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 2 , 5
40000004433 ,       BA3845 ,  Blue Pepper Burgundy Top  , 42 , $16.00  ,  Apparel  ,  Dress  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000004434 ,       BA5650 ,  Blue Pepper Ivory Sleeveless T  , 34 , $13.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000004435 , 4210255 ,  Isle Navy Top  , 69 , $32.00  ,  Apparel  ,  Top  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004436 , 4211580 ,  Isle True Blue Aspen Top  , 85 , $39.00  ,  Apparel  ,  Top  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004437 , 4256020 ,  Isel Navajo Paisley Dress  , 119 , $54.00  ,  Apparel  ,  Dress  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000004439 ,     ED12595T , En Creme Long Sleeve Blush Tassel , 47 , $18.50  ,  Apparel  ,    ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004441 ,    ED12857VL ,  En Creme Dusty  , 47 , $18.50  ,  Apparel  ,  Top  ,    ,    ,    , 2 , 0 , 0 , 0 , 2
40000004442 ,   EDF13300WL ,  En Creme  Pink Dress  , 39 , $15.50  ,  Apparel  ,  Dress  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000004443 ,    EJ90392RZ ,  En Creme  Olive Vest  , 52 , $21.00  ,  Apparel  ,  Top  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004444 ,    ER60456WL ,  En Creme  Pink Print Romper  , 42 , $16.00  ,  Apparel  ,  Romper  ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000004448 ,     OB526741 ,  Free People Moon Light Dress  , 128 , $58.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 4 , 5
40000004449 ,     OB525678 ,  Free People Strwbery Swtr  , 108 , $49.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 0 , 4
40000004450 ,     OB477406 ,  Free People Pink Heart Tunic  , 98 , $44.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 4 , 7
40000004451 ,       H15164 ,  Hazel Mint Top  , 54 , $24.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 2 , 2 , 4
40000004452 ,       H15207 ,  Hazel Navy Top  , 59 , $27.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 1 , 3
40000004453 ,       H15301 ,  Hazel Floral Tank  , 59 , $27.00  ,  Apparel  ,    ,    ,    ,  Hazel  , 0 , 0 , 2 , 2 , 4
40000004454 ,       H93961 ,  Hazel Havy vest with hood  , 84 , $38.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 3 , 6
40000004455 ,      1663BUR ,  Nation Red Tee  , 74 , $34.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 3 , 5
40000004456 ,      2353JCK ,  Nation Drap Back Dress  , 89 , $40.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 3 , 5
40000004457 ,      3198BUR ,  Nation Twist Back Tank  , 67 , $30.00  ,  Apparel  ,  Top  ,  Sleeveless  ,    ,  Nation  , 0 , 0 , 1 , 1 , 2
40000004458 ,      5037PCR ,  Nation Grey Wrap Skirt  , 92 , $41.00  ,  Apparel  ,  Bottom  ,  Skirt  ,    ,  Nation  , 0 , 0 , 1 , 3 , 4
40000004459 ,      109138P ,  GoodHyouman Jordie french Tee  , 59 , $27.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 3 , 5
40000004460 ,      110136P ,  GoodHyouman Lennie-Hoodie  , 59 , $27.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 6 , 9
40000004461 ,      114100P ,  GoodHyouman Aguilera must tank  , 37 , $16.50  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 1 , 3
40000004462 ,     1181456P ,  GoodHyouman Jamie-Mock Dress  , 58 , $26.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 1 , 4
40000004464 ,       LJ0009 ,  Arrow Pendant  , 45 , $18.00  ,  Accessory   ,  Jewelry  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40000004474 ,   45MYD10328 ,  GT5 Olive L/S  , 39 , $14.50  ,  Apparel  ,  Top  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000004475 ,   45MYT10372 ,  GT5 Wine L/S  , 39 , $13.75  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40000004476 , 32313 ,  Wilt Grey/Rust Shrunken Tank  , 87 , $39.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 6 , 10
40000004477 , 32585 ,  Wilt Blue/Putty Vintage V-Neck  , 97 , $43.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 8 , 12
40000004478 , 32727 ,  Wilt Blue/White Twisted Rib  , 118 , $53.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 3 , 5
40000004479 ,       NB6548 ,  NIKIBIKI Vintage Legging  , 37 , $13.00  ,  Apparel  ,  Bottom  ,    ,    ,    , 2 , 1 , 0 , 0 , 3
40000004480 ,   MM6-08FF06 ,  Mumu Flamingo Romper  , 145 , $58.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 3 , 5
40000004481 ,  MM6-111SB08 ,  Mumu Bluebird Cloud Mini Dress  , 165 , $66.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 5 , 8
40000004482 ,  MM6-111TW21 ,  Mumu White Cloud Mini Dress  , 165 , $66.00  ,  Apparel  ,  Dress  ,    ,    ,  Mumu  , 0 , 0 , 2 , 4 , 6
40000004483 ,  MM6-112SB08 ,  Mumu Bluebird Cloud Tunic  , 140 , $56.00  ,  Apparel   ,  Top  ,  Tunic  ,    ,  Mumu   , 0 , 0 , 4 , 2 , 6
40000004484 ,  MM6-118BM08 ,  Mumu Blue Mus Tank  , 135 , $54.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 3 , 6
40000004485 ,  MM6-136HP16 ,  Mumu Hibiscus Graphic Tank  , 87 , $34.00  ,  Apparel  ,  Top  ,    ,    ,  Mumu  , 0 , 0 , 4 , 1 , 5
40000004486 ,  MM6-142AP07 ,  Mumu Aquarius Paisely Tank  , 109 , $44.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 5 , 7
40000004487 ,  MM6-156WS16 ,  Mumu Waterfalls Tank  , 109 , $44.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004488 ,  MM6-184HB10 ,  Mumu Blue Tie Dye Tank  , 94 , $38.00  ,  Apparel  ,  Top  ,    ,    ,  Mumu  , 0 , 0 , 2 , 3 , 5
40000004489 ,  MM6-189BC16 ,  Mumu Beach Bound Tee  , 87 , $35.00  ,  Apparel  ,  Top  ,    ,    ,  Mumu  , 0 , 0 , 3 , 2 , 5
40000004490 ,  MM6-206FC46 ,  Mumu Bonfire Crisp Pom Shorts  , 109 , $44.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 4 , 7
40000004491 ,  MM6-312CL07 ,  Mumu Casa Love Emboridery  , 154 , $62.00  ,  Apparel  ,  Top  ,  Tunic  ,    ,  Mumu  , 0 , 0 , 3 , 3 , 6
40000004492 ,  MM6-313ST02 ,  Mumu Bonfire Sweater  , 164 , $66.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 2 , 5
40000004493 ,   MM6-34AP07 ,  Mumu Aquarius Paisely Tunic  , 145 , $58.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 2 , 4
40000004494 ,      1690BUR ,  Nation Cori Tee Black  , 79 , $34.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 4 , 8
40000004495 ,     1690BURE ,  Nation Cori Tee Elderberry  , 79 , $34.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 4 , 8
40000004496 ,      1707CMD ,  Nation Gretchen Tee Black  , 76 , $33.00  ,  Apparel  ,  Top  ,  T Shirt   ,    ,  Nation  , 0 , 0 , 0 , 4 , 4
40000004497 ,     1707CMDW ,  Nation Gretchen Tee White  , 76 , $33.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 6 , 6 , 12
40000004498 ,      1709CMD ,  Nation Bowie Tee Olive  , 85 , $37.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 5 , 4 , 9
40000004499 ,      1716JSM ,  Nation Georgina Henley Camel  , 99 , $43.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 4 , 5
40000004500 ,     1716JSMN ,  Nation Georgina Henley Natural  , 99 , $43.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004501 ,      1719BUR ,  Nation Leona Henley Grey  , 87 , $38.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 3 , 6
40000004502 ,     1719BURN ,  Nation Leona Henley Navy  , 89 , $39.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 3 , 6
40000004503 ,      1720BUR ,  Nation Tricia Tee Black  , 87 , $38.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 5 , 9
40000004504 ,      2359JSM ,  Nation joanna Dress Olive  , 99 , $43.00  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 0 , 1 , 4 , 5
40000004505 ,      3209BUR ,  Nation Viola Tank Elderberry  , 85 , $37.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 3 , 6
40000004506 ,      3217CMD ,  Nation Glenn Muscle Tank Olive  , 53 , $23.00  ,  Apparel  ,  Top  ,    ,    ,  Nation  , 0 , 0 , 0 , 5 , 5
40000004507 ,      RL20995 ,  Y@H Lawn Slvless Tank  , 59 , $27.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 1 , 2 , 3
40000004508 ,  MM6-112RC08 ,  Mumu Pete Tunic Rainforest  , 139 , $56.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 4 , 8
40000004509 ,  MM6-118JJ10 ,  Mumu Garrett Tank Jungle Juice  , 134 , $54.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 3 , 7
40000004510 ,  MM6-133CP14 ,  Mumu Circus Mini Dress  , 154 , $62.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 3 , 6
40000004511 ,   MM6-16BC46 ,  Mumu Banna Split Pants  , 145 , $58.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 2 , 5
40000004512 ,   MM6-24RC08 ,  Mumu Sawyer Short Rainforest  , 109 , $44.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 6 , 10
40000004513 ,   MM6-76TL10 ,  Mumu Katy Halter Dress Topical  , 154 , $62.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 4 , 3 , 7
40000004514 ,      3420S15 ,  Red Coat with Sequin  , 49 , $14.90  ,  Apparel  ,  Top  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004515 ,     IJ564014 ,  Moto Jacket Grey  , 49 , $12.90  ,  Apparel  ,  Top  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004516 ,        DL48A ,  Denim Tie Dress  , 54 , $21.90  ,  Apparel  ,  Dress  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004517 ,        T3892 ,  L/S 2 Pocket Top  , 42 , $13.90  ,  Apparel  ,  Top  ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40000004518 ,      MR62372 ,  Soft Cropped Jacket  , 52 , $20.90  ,  Apparel  ,  Top  ,    ,    ,    , 6 , 1 , 0 , 0 , 7
40000004519 ,       T10102 ,  Tart Rain Dress Python  , 142 , $64.00  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 0 , 1 , 2 , 3
40000004520 ,       T10353 ,  Tart Constance Dress  , 164 , $74.00  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 0 , 2 , 3 , 5
40000004521 ,       T10418 ,  Tart Charly Dress  , 149 , $68.00  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004522 ,        T6593 ,  Tart Louis Tank Black  , 79 , $34.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 1 , 0 , 1
40000004523 ,       T80081 ,  Tart Loona Top Grey  , 84 , $38.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004524 ,       T80104 ,  Tart Eilen Top  , 74 , $34.00  ,  Apparel  ,  Top  ,    ,    ,  Tart Collection  , 0 , 0 , 1 , 3 , 4
40000004525 ,        T9809 ,  Tart Jacket Black  , 149 , $68.00  ,  Apparel  ,  Outer Wear  ,  Blazer  ,    ,    , 0 , 0 , 1 , 3 , 4
40000004526 ,        T9846 ,  Tart Blazer Olive  , 169 , $78.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 2 , 5
40000004527 ,     ZT155077 ,  Z Supply Camo  , 34 , $12.50  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 0 , 2
40000004528 ,     ZT163114 ,  Z Supply Sno Yarn  , 34 , $12.50  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 8 , 13 , 21
40000004529 ,   SEQUEL-18S ,  denim flat with wrap tassel  , 24 , $8.50  ,  Footwear  ,  Flat  ,    ,    ,    , 9 , 1 , 0 , 0 , 10
40000004530 ,  INW8513298T ,  Tan/Wine Print Dress  , 49 , $17.95  ,  Apparel  ,  Dress  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004531 ,      DR273BL ,  Black Dress  , 34 , $12.95  ,  Apparel  ,  Dress  ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40000004532 ,    ET52073XZ ,  En Creme White Top  , 37 , $11.50  ,  Apparel  ,  Top  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004533 ,     OB523605 ,  Free People Tee  , 58 , $26.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 5 , 8
40000004534 ,       RCT200 ,  POL Lace Up Blue Top  , 42 , $16.00  ,  Apparel  ,  Top  ,    ,    ,    , 3 , 0 , 0 , 0 , 3
40000004535 ,       RCT165 ,  POL Embroidered Vest  , 44 , $17.00  ,  Apparel  ,  Top  ,    ,    ,    , 3 , 1 , 0 , 0 , 4
40000004536 ,      G410987 ,  Y@H White FRont Twist Top  , 49 , $19.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 2 , 3
40000004537 ,       R41064 ,  Y@H GRey Twist Tunic  , 85 , $39.99  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004538 , 114064 ,  PPLA Distressed Tee Black/Grey  , 54 , $24.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 2 , 6 , 8
40000004539 ,        T2934 ,  PPLA Arrow Wash Tank  , 44 , $20.00  ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004540 ,    TK7194784 ,  PPLA  Mya Contrast Tank  , 57 , $26.00  ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 1 , 3 , 4
40000004541 ,    MEYG17B15 ,  Yellow Gold 17oz  , 42 , $20.00  ,  Giftware   ,  Bottle  ,    ,    ,  Swell  , 0 , 0 , 2 , 3 , 5
40000004542 ,   LWB-BLUE02 ,  Ocean Blue Shimmer 25oz  , 45 , $22.00  ,  Giftware   ,  Bottle  ,    ,    ,  Swell  , 0 , 0 , 2 , 2 , 4
40000004543 ,  LESP-17-B15 ,  Sand Python 17oz  , 35 , $16.00  ,  Accessory   ,    ,    ,    ,    , 0 , 0 , 2 , 0 , 2
40000004544 ,  WOLW-25-B15 ,  Lilywood 25oz  , 45 , $22.00  ,  Giftware   ,  Bottle  ,    ,    ,  Swell  , 0 , 0 , 2 , 3 , 5
40000004545 ,     LWB-BRCH ,  Birchwood 25oz  , 45 , $22.00  ,  Accessory   ,    ,    ,    ,    , 0 , 0 , 2 , 3 , 5
40000004546 ,  LENA-25-B14 ,  Navy Alligator 25oz  , 45 , $22.00  ,  Giftware   ,  Bottle  ,    ,    ,  Swell  , 0 , 0 , 1 , 2 , 3
40000004547 ,   FELI-17-EX ,  Festival of Colors 17oz  , 35 , $16.00  ,  Giftware  ,  Bottle  ,    ,    ,  Swell  , 0 , 0 , 0 , 2 , 2
40000004548 , 130341 , Groceries Maxi Dress Black , 79 , - ,  Apparel  ,  Dress  ,    ,    ,  Groceries  , 0 , 0 , 0 , 2 , 2
40000004551 ,        RAZ48 ,  Headbands of Hope  , 48 , - ,  Accessory   ,  Headband  ,    ,    ,  Headbands of Hope  , 0 , 0 , 2 , 1 , 3
40000004552 ,        RAZ44 ,  Headbands of Hope  , 48 , - ,  Accessory   ,  Headband  ,    ,    ,  Headbands of Hope  , 0 , 0 , 1 , 1 , 2
40000004553 ,        RAZ56 ,  Headbands of Hope  , 48 , - ,  Accessory   ,  Headband  ,    ,    ,  Headbands of Hope  , 0 , 0 , 1 , 2 , 3
40000004554 ,     RAZEAR56 , Razmus Tear Drop Earrings , 56 , - ,    ,    ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40000593563 ,   ,    , 23 ,   ,    ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40004987001 ,      C701000 ,    , 24 , $9.75  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40005719001 ,     CML00200 ,    , 15 , $5.10  ,    ,    ,    ,    ,    , 6 , 1 , 0 , 0 , 7
40005720001 ,     CML01800 ,    , 15 , $5.10  ,    ,    ,    ,    ,    , 1 , 0 , 0 , 0 , 1
40005721001 ,     TB000100 ,    , 8 , $2.20  ,    ,    ,    ,    ,    , 7 , 1 , 0 , 0 , 8
40005722001 ,     TB010500 ,    , 12 , $3.85  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40005815001 ,     CMLX0100 ,    , 16 , $5.85  ,    ,    ,    ,    ,    , 1 , 1 , 0 , 0 , 2
40005816001 ,      LG00200 ,    , 18 , $6.70  ,    ,    ,    ,    ,    , 0 , 1 , 0 , 0 , 1
40006150001 ,     AMBSAND3 ,  Tank Seamless Sand  , 26 , - ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006151001 ,      AMBPNK4 ,  Tank Seamless Pink  , 26 , - ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006152001 ,      AMBCRL5 ,  Tank Seamless Coral  , 26 , - ,  Apparel  ,  Top  ,  Tank  ,    ,    , 0 , 0 , 0 , 2 , 2
40006153001 ,     AMB3/4IV ,  Classic 3/4 Sleeve Ivory  , 38 , - ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 3 , 1 , 4
40006200001 ,     LCTSHRT5 ,  SS T-Shirt - Various  , 34 , - ,  Apparel  ,  Top  ,  T Shirt  ,    ,  Local Celebrity  , 0 , 0 , 0 , 2 , 2
40006201001 ,       LCGRP6 ,  LS Group Hug  , 62 , - ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006202001 ,        LCLC7 ,  LS Local Celebrity  , 62 , - ,  Apparel  ,  Top  ,    ,    ,    , 0 , 0 , 0 , 1 , 1
40006228001 ,     PPLASHC4 ,  Shane Cardigan  , 94 , - ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 0 , 3 , 3
40006238001 ,      FPSKRT4 ,  Black Skirt - Sale  , 48 , - ,  Apparel  ,    ,    ,    ,    , 0 , 0 , 0 , 1 , 1
